CENTRE.NAME,POSTAL.CODE,Longtitude,Latitude
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 748 (CC),640748,103.6979687,1.347753371
PCF SPARKLETOTS PRESCHOOL @ ULU PANDAN BLK 15 (CC),270015,103.7884199,1.309143843
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 528 (DS),640528,103.7169558,1.348321604
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 602 (CC),820602,103.9073558,1.403197478
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 178 (CC),650178,103.7426059,1.346054606
PCF SPARKLETOTS PRESCHOOL @ BUONA VISTA  BLK 32 (CC),270032,103.7968812,1.306184893
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 275A (CC),641275,103.7022212,1.352412935
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 446 (CC),760446,103.8451598,1.423032288
PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 713 (CC),520713,103.9376516,1.359239119
PCF Sparkletots Preschool @ Punggol Coast Blk 303A (DS),821303,103.9057622,1.403777894
PCF SPARKLETOTS PRESCHOOL @ HENDERSON-DAWSON BLK 59 (CC),142059,103.8112526,1.293189644
PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 867A (CC),521867,103.9337535,1.35570644
PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 649 (CC),730649,103.8009625,1.438935937
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 172B (CC),822172,103.9118054,1.395724021
PCF SPARKLETOTS PRESCHOOL @ KAKI BUKIT BLK 525 (CC),460525,103.9294453,1.334601139
PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 12 (CC),730012,103.7786216,1.440514129
PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 208 (CC),540208,103.8981045,1.384028641
PCF SPARKLETOTS PRESCHOOL @ ZHENGHUA BLK 632A (CC),671632,103.758031,1.385414461
PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 571B (CC),732571,103.7906424,1.430131631
PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 19 (CC),680019,103.7529494,1.379394304
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 622C (CC),823622,103.9109494,1.400668946
PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 210 (CC),540210,103.9000289,1.385297745
PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 12 (CC),590012,103.7726858,1.33840275
HAMPTON PRE-SCHOOL TANJONG PAGAR,160126,103.82947,1.282534669
PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 257 (CC),570257,103.8431031,1.359716874
PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 853 (CC),730853,103.7931011,1.439424025
PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 879 (CC),760879,103.8361178,1.414441679
PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 629 (CC),470629,103.9145012,1.334399083
PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 604 (CC),730604,103.7963721,1.437135296
PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 420A (CC),120420,103.7691238,1.31004549
PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 334 (CC),730334,103.7804546,1.430044167
PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 262A (CC),541262,103.8949406,1.395541397
PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 661B (CC),642661,103.7056175,1.335993391
PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 858 (CC),520858,103.937595,1.354293328
PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL BLK 470C (CC),533470,103.9008042,1.378466901
PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 308 (CC),600308,103.734584,1.347307908
PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 385 (CC),520385,103.958521,1.354960044
PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 412 (CC),670412,103.7682751,1.382897623
PCF SPARKLETOTS PRESCHOOL @ TECK GHEE BLK 415 (CC),560415,103.8536552,1.364453366
PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 413 (CC),750413,103.8179475,1.451770422
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 333D (CC),764333,103.8461983,1.432089861
PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 780D (CC),734780,103.8019458,1.448119961
PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 277 (CC),760277,103.8369946,1.437918437
PCF SPARKLETOTS PRESCHOOL @ZHENGHUA BLK 550B (CC),672550,103.767447,1.389591191
PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 161 (CC),610161,103.7215859,1.329776329
PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 161 (CC),610161,103.7215859,1.329776329
PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 890A (CC),521890,103.9338761,1.346724495
PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 825 (CC),640825,103.6932285,1.346190091
PCF SPARKLETOTS PRESCHOOL@KEAT HONG BLK 489B (CC),682489,103.7395846,1.375736371
PCF SPARKLETOTS PRESCHOOL @ ANG MO KIO-HOUGANG BLK 937 (CC),530937,103.8792971,1.374744873
PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 254 (CC),670254,103.7738546,1.379593327
PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 755 (CC),730755,103.7932697,1.445299655
PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 247 (CC),310247,103.855267,1.331062759
PCF SPARKLETOTS PRESCHOOL@BEDOK RESERVOIR-PUNGGOL BLK 508 (CC),530508,103.8877286,1.371693616
PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR - TIONG BAHRU BLK 125 (CC),160125,103.8281281,1.283634676
PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG BLK 642 (CC),530642,103.8799483,1.371698789
PCF SPARKLETOTS PRESCHOOL@TAMPINES WEST BLK 151 (CC),521151,103.9437919,1.351400696
PCF SPARKLETOTS PRESCHOOL@NEE SOON EAST BLK 312 (CC),760312,103.8414574,1.431416566
PCF SPARKLETOTS PRESCHOOL@YIO CHU KANG BLK 611 (CC),560611,103.8372519,1.378292053
PCF SPARKLETOTS PRESCHOOL@SENGKANG WEST BLK 469B (EY),792469,103.8776849,1.395852564
PCF SPARKLETOTS PRESCHOOL @ MARSILING (CC),738621,103.7806389,1.435831736
PCF SPARKLETOTS PRESCHOOL@KOLAM AYER BLK 8 (DS),380008,103.870698,1.312707747
PCF SPARKLETOTS PRESCHOOL@TECK GHEE BLK 319 (CC),560319,103.8473807,1.365097853
PCF SPARKLETOTS PRESCHOOL@TAMPINES NORTH BLK 443 (CC),520443,103.9518993,1.358839523
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 484 (CC),680484,103.7371352,1.376476565
PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 807C (CC),683807,103.7458213,1.376156002
PCF SPARKLETOTS PRESCHOOL @ CASHEW (CC),678278,103.7628428,1.378431008
PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 53A (CC),143053,103.8076139,1.293335605
PCF SPARKLETOTS PRESCHOOL@KEBUN BARU BLK 260B (CC),562260,103.8339501,1.368863188
PCF SPARKLETOTS PRESCHOOL@BUKIT TIMAH BLK 207 (CC),120207,103.7623524,1.32231219
PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 123 (CC),680123,103.7494577,1.379196361
PCF SPARKLETOTS PRESCHOOL @ LIMBANG BLK 786 (EY),680786,103.7483491,1.395083408
PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 79B (CC),312079,103.8479903,1.334640783
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 105 (CC),750105,103.8323929,1.448864022
PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 409 (CC),460409,103.9329381,1.328102913
PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 409 (CC),570409,103.8349462,1.362210178
PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 887 (CC),520887,103.9318964,1.350464114
PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 246 (CC),550246,103.8696608,1.351922705
PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 54 (CC),370054,103.8875854,1.32385645
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH (EY),828717,103.9104092,1.401853991
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 222 (CC),820222,103.8942709,1.401112238
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 293 (CC),650293,103.7553591,1.346005319
PCF SPARKLETOTS PRESCHOOL @ ULU PANDAN BLK 29A (CC),271029,103.7845981,1.308492881
PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 492 (CC),524492,103.9557223,1.363922664
PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 468C (EY),753468,103.8148778,1.450309158
PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 503C (EY),753503,103.8229413,1.450538037
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 447 (CC),650447,103.7398099,1.352696139
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 326 (CC),820326,103.8995272,1.413143264
PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 436D (EY),794436,103.8766276,1.392178744
PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 303A (EY),541303,103.8907765,1.387078862
PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 462A (EY),121462,103.7656375,1.311500639
PCF SPARKLETOTS PRESCHOOL @ SENGKANG SOUTH BLK 443 (EY),791443,103.8743216,1.391180658
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 115B (CC),752115,103.8294169,1.446311229
PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 6 (EY),310006,103.8571924,1.338582807
PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 319 (EY),120319,103.764787,1.317380237
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 515 (CC),640515,103.7208981,1.346423972
PCF SPARKLETOTS PRESCHOOL @ LIMBANG BLK 543 (EY),680543,103.7442892,1.393709631
KIDS' STAR CHILD DEVELOPMENT CENTRE (S) PTE LTD,560565,103.8583856,1.369539344
LEARNING VISION @ WORK PTE LTD,637034,103.6892235,1.35294937
LEARNING VISION @ WORK PTE. LTD.,308433,103.8499541,1.320106082
LEARNING VISION @ WORK PTE LTD,229835,103.8470788,1.307379584
CHANGI GENERAL HOSPITAL CHILD CARE CENTRE,529906,103.94928,1.339487495
CREATIVE O PRESCHOOLERS' BAY,609921,103.7461733,1.329105404
LEARNING VISION @ WORK PTE .LTD.,569830,103.8499852,1.378221769
LEARNING VISION @ WORK PTE. LTD.,117684,103.7796643,1.288237307
LEARNING VISION @ WORK PTE. LTD.,118257,103.7905282,1.289029302
SHERWOOD CHILDCARE PTE LTD,139940,103.7875025,1.295690417
LEARNING VISION @ WORK PTE. LTD.,569141,103.8440381,1.387891289
KINDERLAND PRESCHOOL,69111,103.8466193,1.27923121
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,169039,103.8356855,1.284164707
LEARNING VISION @ WORK PTE. LTD.,138667,103.7917218,1.304480197
CHERIE HEARTS PRESCHOOL PTE. LTD.,349282,103.8732229,1.324276366
KINDERLAND PRESCHOOL,59764,103.8443195,1.287426203
LEARNING VISION @ WORK PTE. LTD.,819642,103.9903488,1.361708821
THE CATERPILLAR'S COVE PTE. LTD.,599489,103.7733059,1.332480572
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,49513,103.8491028,1.285034139
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,298136,103.8395071,1.333738869
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,768828,103.8385789,1.424081019
Kinderland Preschool,307987,103.8421548,1.319518003
CARPE DIEM LITTLE GREEN HOUSE PTE. LTD.,737853,103.8027211,1.434758411
THE CATERPILLAR'S COVE PTE. LTD.,609607,103.7446685,1.335851821
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,129798,103.7689975,1.301391111
SAFARI HOUSE PRESCHOOL TOA PAYOH,310530,103.8470864,1.332168106
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,738964,103.7856072,1.445562341
ST JAMES' PRESCHOOL SERVICES (ANGLICAN) LTD,309070,103.8383237,1.316692934
MY WORLD PRESCHOOL LTD.,530373,103.8903913,1.362681961
MY WORLD PRESCHOOL LTD.,521113,103.9461768,1.346478517
MY WORLD PRESCHOOL LTD.,570171,103.85371,1.346787771
MY WORLD PRESCHOOL LTD.,670217,103.7735478,1.374908823
MY WORLD PRESCHOOL LTD.,760760,103.8327247,1.425794855
MY WORLD PRESCHOOL LTD.,560584,103.8534978,1.37071308
MY WORLD PRESCHOOL LTD.,520123,103.953188,1.345306618
MY WORLD PRESCHOOL LTD.,520855,103.9353062,1.353589484
MY WORLD PRESCHOOL LTD.,510575,103.9463605,1.373189245
MY WORLD PRESCHOOL LTD.,730863,103.7950203,1.440397243
MY WORLD PRESCHOOL LTD.,520428,103.948911,1.359086171
MY WORLD PRESCHOOL LTD.,330004,103.8597852,1.315698964
MY WORLD PRESCHOOL LTD.,610354,103.7209314,1.339157885
MY WORLD PRESCHOOL LTD.,730725,103.7991197,1.444356973
MY WORLD PRESCHOOL LTD.,542281,103.8918596,1.385728271
MY WORLD PRESCHOOL LTD.,752350,103.820763,1.450073433
MY WORLD PRESCHOOL LTD.,150052,103.8133515,1.288487134
MY WORLD PRESCHOOL LTD.,320014,103.8620884,1.323729593
MY WORLD PRESCHOOL LTD.,760270,103.8399825,1.437421344
MY WORLD PRESCHOOL LTD.,732787,103.8008116,1.44456207
MY WORLD PRESCHOOL LTD.,163009,103.8289283,1.286814173
MY WORLD PRESCHOOL LTD.,562700,103.8460598,1.369410498
MY WORLD PRESCHOOL LTD.,750462,103.8140352,1.454453192
MY WORLD PRESCHOOL LTD.,533476,103.904346,1.377949571
MY WORLD PRESCHOOL LTD.,600055,103.7375516,1.32189197
MY WORLD PRESCHOOL LTD,531376,103.8935763,1.363460098
MY WORLD PRESCHOOL LTD,820121,103.9082995,1.393682194
MY WORLD PRESCHOOL LTD.,822661,103.9167514,1.402485648
MY WORLD PRESCHOOL LTD.,763502,103.841553,1.417323679
MY WORLD PRESCHOOL LTD,320116,103.8612364,1.327699937
MY WORLD PRESCHOOL LTD,321113,103.8598265,1.321009346
MY WORLD PRESCHOOL LTD,760675,103.8435589,1.42015551
MY WORLD PRESCHOOL LTD,540338,103.8896539,1.39922857
MY WORLD PRESCHOOL LTD,821232,103.8910433,1.402186927
MY WORLD PRESCHOOL LTD,731183,103.7774071,1.435415506
MY WORLD PRESCHOOL LTD,751362,103.814008,1.447194851
YWCA ANG MO KIO CHILD DEVELOPMENT CENTRE,560513,103.8501949,1.372736969
YWCA BEDOK SOUTH CHILD DEVELOPMENT CENTRE,461024,103.9333986,1.323864004
YWCA WEST COAST CHILD DEVELOPMENT CENTRE,120510,103.760806,1.310822503
YWCA MCNAIR ROAD CHILD DEVELOPMENT CENTRE,328516,103.8560949,1.318612408
YWCA MARINE DRIVE CHILD DEVELOPMENT CENTRE,440066,103.9097405,1.30391193
YWCA OUTRAM CHILD DEVELOPMENT CENTRE,169051,103.8353933,1.285264738
YWCA BUKIT GOMBAK CHILD DEVELOPMENT CENTRE,650531,103.7504097,1.356289239
YWCA BISHAN CHILD DEVELOPMENT CENTRE,570185,103.8524727,1.349762019
YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,510214,103.9613002,1.367715081
Global Child Development Centre @ Tampines,521870,103.9317522,1.356087002
Skool4Kidz Centre,750365,103.8162639,1.444368326
PCF Sparkletots Preschool @ Sengkang West Blk 351 (EYC),540351,103.8866176,1.393327866
E-Bridge Pre-School Pte Ltd,610140,103.7234213,1.326872571
SKOOL4KIDZ CENTRE,531991,103.8822258,1.384307807
MY FIRST SKOOL,460187,103.9406411,1.330834852
PCF Sparkletots Preschool @ Toa Payoh East-Novena Blk 261A (eyc),310261,103.8552378,1.333503862
PCF Sparkletots Preschool @ Bedok Reservoir-Punggol Blk 713 (DS),470713,103.9223922,1.336311806
PCF Sparkletots Preschool @ Whampoa Blk 85 (DS),320085,103.856458,1.322810451
My First Skool,824322,103.8963802,1.410036287
MY FIRST SKOOL,408528,103.8967884,1.316494157
PCF Sparkletots Preschool @ Taman Jurong Blk 352 (DS),610352,103.7201844,1.339365794
PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 970 (DS),530970,103.880486,1.37878538
PCF Sparkletots Preschool @ Kampong Glam Blk 462 (DS),190462,103.8608408,1.30458618
PCF Sparkletots Preschool @ Ang Mo Kio Â– Hougang Blk 937 (CC),530937,103.8792971,1.374744873
PCF SPARKLETOTS PRESCHOOL @ JALAN KAYU BLK 999,530999,103.8799463,1.384563864
PCF Sparkletots Preschool@ Yew Tee Blk 608 (DS),680103,103.753556,1.377130782
PCF Sparkletots Preschool @ Gambas Blk 461 (CC),760461,103.8499728,1.428414719
